  10,  160
  20,  193
  30,  217
  40,  207
  50,  174
  60,  138
  70,   94
  80,   55
  90,   30
 100,   36
 110,   66
 120,  110
 130,  157
 140,  192
 150,  218
 160,  219
 170,  201
 180,  158
 190,  113
 200,   69
 210,   43
 220,   31
 230,   48
 240,   83
 250,  131
 260,  172
 270,  200
 280,  210
 290,  207
 300,  179
 310,  136
 320,   90
 330,   52
 340,   35
 350,   38
 360,   68
 370,  110
 380,  152
 390,  187
 400,  212
 410,  221
 420,  204
 430,  162
 440,  110
 450,   65
 460,   39
 470,   31
 480,   51
 490,   80
 500,  129
 510,  169
 520,  203
 530,  217
 540,  214
 550,  189
 560,  146
 570,  100
 580,   60
 590,   38
 600,   39
 610,   67
 620,  106
 630,  152
 640,  187
 650,  216
 660,  217
 670,  202
 680,  167
 690,  122
 700,   75
 710,   46
 720,   38
 730,   56
 740,   87
 750,  128
 760,  170
 770,  204
 780,  224
 790,  217
 800,  184
 810,  136
 820,   88
 830,   51
 840,   35
 850,   37
 860,   64
 870,  101
 880,  148
 890,  183
 900,  211
 910,  213
 920,  195
 930,  154
 940,  113
 950,   68
 960,   42
 970,   36
 980,   53
 990,   84
