0.000000,  128
0.000500,  158
0.001000,  185
0.001500,  207
0.002000,  222
0.002500,  227
0.003000,  224
0.003500,  211
0.004000,  190
0.004500,  164
0.005000,  134
0.005500,  103
0.006000,   75
0.006500,   52
0.007000,   35
0.007500,   28
0.008000,   30
0.008500,   41
0.009000,   60
0.009500,   85
0.010000,  115
0.010500,  146
0.011000,  175
0.011500,  199
0.012000,  217
0.012500,  226
0.013000,  226
0.013500,  217
0.014000,  200
0.014500,  175
0.015000,  146
0.015500,  116
0.016000,   86
0.016500,   60
0.017000,   41
0.017500,   30
0.018000,   28
0.018500,   35
0.019000,   51
0.019500,   74
0.020000,  103
0.020500,  133
0.021000,  163
0.021500,  190
0.022000,  211
0.022500,  224
0.023000,  227
0.023500,  222
0.024000,  208
0.024500,  186
0.025000,  158
0.025500,  128
0.026000,   98
0.026500,   70
0.027000,   48
0.027500,   33
0.028000,   28
0.028500,   31
0.029000,   44
0.029500,   64
0.030000,   91
0.030500,  121
0.031000,  151
0.031500,  179
0.032000,  203
0.032500,  219
0.033000,  227
0.033500,  225
0.034000,  215
0.034500,  195
0.035000,  170
0.035500,  141
0.036000,  110
0.036500,   81
0.037000,   56
0.037500,   38
0.038000,   29
0.038500,   29
0.039000,   38
0.039500,   55
0.040000,   79
0.040500,  108
0.041000,  139
0.041500,  168
0.042000,  194
0.042500,  214
0.043000,  225
0.043500,  227
0.044000,  220
0.044500,  204
0.045000,  181
0.045500,  153
0.046000,  122
0.046500,   92
0.047000,   66
0.047500,   45
0.048000,   32
0.048500,   28
0.049000,   33
0.049500,   47
0.050000,   69
0.050500,   96
0.051000,  126
0.051500,  157
0.052000,  184
0.052500,  207
0.053000,  221
0.053500,  227
0.054000,  224
0.054500,  212
0.055000,  191
0.055500,  165
0.056000,  135
0.056500,  104
0.057000,   76
0.057500,   52
0.058000,   36
0.058500,   28
0.059000,   30
0.059500,   40
0.060000,   59
0.060500,   84
0.061000,  114
0.061500,  144
0.062000,  173
0.062500,  198
0.063000,  216
0.063500,  226
0.064000,  227
0.064500,  218
0.065000,  200
0.065500,  176
0.066000,  147
0.066500,  117
0.067000,   87
0.067500,   61
0.068000,   42
0.068500,   30
0.069000,   28
0.069500,   35
0.070000,   50
0.070500,   73
0.071000,  101
0.071500,  132
0.072000,  162
0.072500,  189
0.073000,  210
0.073500,  223
0.074000,  227
0.074500,  222
0.075000,  208
0.075500,  187
0.076000,  160
0.076500,  129
0.077000,   99
0.077500,   71
0.078000,   49
0.078500,   34
0.079000,   28
0.079500,   31
0.080000,   43
0.080500,   63
0.081000,   90
0.081500,  119
0.082000,  150
0.082500,  178
0.083000,  202
0.083500,  219
0.084000,  227
0.084500,  226
0.085000,  215
0.085500,  196
0.086000,  171
0.086500,  142
0.087000,  111
0.087500,   82
0.088000,   57
0.088500,   39
0.089000,   29
0.089500,   28
0.090000,   37
0.090500,   54
0.091000,   78
0.091500,  107
0.092000,  138
0.092500,  167
0.093000,  193
0.093500,  213
0.094000,  225
0.094500,  227
0.095000,  220
0.095500,  205
0.096000,  182
0.096500,  154
0.097000,  124
0.097500,   94
0.098000,   67
0.098500,   46
0.099000,   32
0.099500,   28
0.100000,   32
0.100500,   46
0.101000,   68
0.101500,   95
0.102000,  125
0.102500,  155
0.103000,  183
0.103500,  206
0.104000,  221
0.104500,  227
0.105000,  224
0.105500,  212
0.106000,  192
0.106500,  166
0.107000,  136
0.107500,  106
0.108000,   77
0.108500,   53
0.109000,   36
0.109500,   28
0.110000,   29
0.110500,   40
0.111000,   58
0.111500,   83
0.112000,  112
0.112500,  143
0.113000,  172
0.113500,  197
0.114000,  216
0.114500,  226
0.115000,  227
0.115500,  218
0.116000,  201
0.116500,  177
0.117000,  149
0.117500,  118
0.118000,   88
0.118500,   62
0.119000,   42
0.119500,   30
0.120000,   28
0.120500,   34
0.121000,   50
0.121500,   72
0.122000,  100
0.122500,  131
0.123000,  161
0.123500,  188
0.124000,  209
0.124500,  223
0.125000,  228
0.125500,  223
0.126000,  209
0.126500,  188
0.127000,  161
0.127500,  131
0.128000,  100
0.128500,   72
0.129000,   50
0.129500,   34
0.130000,   28
0.130500,   30
0.131000,   42
0.131500,   62
0.132000,   88
0.132500,  118
0.133000,  149
0.133500,  177
0.134000,  201
0.134500,  218
0.135000,  227
0.135500,  226
0.136000,  216
0.136500,  197
0.137000,  172
0.137500,  143
0.138000,  112
0.138500,   83
0.139000,   58
0.139500,   40
0.140000,   29
0.140500,   28
0.141000,   36
0.141500,   53
0.142000,   77
0.142500,  106
0.143000,  136
0.143500,  166
0.144000,  192
0.144500,  212
0.145000,  224
0.145500,  227
0.146000,  221
0.146500,  206
0.147000,  183
0.147500,  155
0.148000,  125
0.148500,   95
0.149000,   68
0.149500,   46
0.150000,   32
0.150500,   28
0.151000,   32
0.151500,   46
0.152000,   67
0.152500,   94
0.153000,  124
0.153500,  154
0.154000,  182
0.154500,  205
0.155000,  220
0.155500,  227
0.156000,  225
0.156500,  213
0.157000,  193
0.157500,  167
0.158000,  138
0.158500,  107
0.159000,   78
0.159500,   54
0.160000,   37
0.160500,   28
0.161000,   29
0.161500,   39
0.162000,   57
0.162500,   82
0.163000,  111
0.163500,  142
0.164000,  171
0.164500,  196
0.165000,  215
0.165500,  226
0.166000,  227
0.166500,  219
0.167000,  202
0.167500,  178
0.168000,  150
0.168500,  119
0.169000,   90
0.169500,   63
0.170000,   43
0.170500,   31
0.171000,   28
0.171500,   34
0.172000,   49
0.172500,   71
0.173000,   99
