0, 2.500000
5, 2.425000
10, 2.350000
15, 2.275000
20, 2.200000
25, 2.125000
30, 2.050000
35, 1.975000
40, 1.900000
45, 1.825000
50, 1.750000
55, 1.675000
60, 1.600000
65, 1.525000
70, 1.450000
75, 1.375000
80, 1.300000
85, 1.225000
90, 1.150000
95, 1.075000
100, 1.000000
105, 0.925000
110, 0.850000
115, 0.775000
120, 0.700000
125, 0.625000
130, 0.550000
135, 0.475000
140, 0.400000
145, 0.325000
150, 0.250000
155, 0.175000
160, 0.100000
165, 0.025000
170, -0.050000
175, -0.125000
180, -0.200000
185, -0.275000
190, -0.350000
195, -0.425000
200, -0.500000
205, -0.575000
210, -0.650000
215, -0.725000
220, -0.800000
225, -0.875000
230, -0.950000
235, -1.025000
240, -1.100000
245, -1.175000
250, -1.250000
255, -1.325000
260, -1.400000
265, -1.475000
270, -1.550000
275, -1.625000
280, -1.700000
285, -1.775000
290, -1.850000
295, -1.925000
300, -2.000000
305, -2.075000
310, -2.150000
315, -2.225000
320, -2.300000
325, -2.375000
330, -2.450000
335, 2.475000
340, 2.400000
345, 2.325000
350, 2.250000
355, 2.175000
360, 2.100000
365, 2.025000
370, 1.950000
375, 1.875000
380, 1.800000
385, 1.725000
390, 1.650000
395, 1.575000
400, 1.500000
405, 1.425000
410, 1.350000
415, 1.275000
420, 1.200000
425, 1.125000
430, 1.050000
435, 0.975000
440, 0.900000
445, 0.825000
450, 0.750000
455, 0.675000
460, 0.600000
465, 0.525000
470, 0.450000
475, 0.375000
480, 0.300000
485, 0.225000
490, 0.150000
495, 0.075000
500, -0.000000
505, -0.075000
510, -0.150000
515, -0.225000
520, -0.300000
525, -0.375000
530, -0.450000
535, -0.525000
540, -0.600000
545, -0.675000
550, -0.750000
555, -0.825000
560, -0.900000
565, -0.975000
570, -1.050000
575, -1.125000
580, -1.200000
585, -1.275000
590, -1.350000
595, -1.425000
600, -1.500000
605, -1.575000
610, -1.650000
615, -1.725000
620, -1.800000
625, -1.875000
630, -1.950000
635, -2.025000
640, -2.100000
645, -2.175000
650, -2.250000
655, -2.325000
660, -2.400000
665, -2.475000
670, 2.450000
675, 2.375000
680, 2.300000
685, 2.225000
690, 2.150000
695, 2.075000
700, 2.000000
705, 1.925000
710, 1.850000
715, 1.775000
720, 1.700000
725, 1.625000
730, 1.550000
735, 1.475000
740, 1.400000
745, 1.325000
750, 1.250000
755, 1.175000
760, 1.100000
765, 1.025000
770, 0.950000
775, 0.875000
780, 0.800000
785, 0.725000
790, 0.650000
795, 0.575000
800, 0.500000
805, 0.425000
810, 0.350000
815, 0.275000
820, 0.200000
825, 0.125000
830, 0.050000
835, -0.025000
840, -0.100000
845, -0.175000
850, -0.250000
855, -0.325000
860, -0.400000
865, -0.475000
870, -0.550000
875, -0.625000
880, -0.700000
885, -0.775000
890, -0.850000
895, -0.925000
900, -1.000000
905, -1.075000
910, -1.150000
915, -1.225000
920, -1.300000
925, -1.375000
930, -1.450000
935, -1.525000
940, -1.600000
945, -1.675000
950, -1.750000
955, -1.825000
960, -1.900000
965, -1.975000
970, -2.050000
975, -2.125000
980, -2.200000
985, -2.275000
990, -2.350000
995, -2.425000
1000, 2.500000
