0, 0.000000
5, 0.150000
10, 0.300000
15, 0.450000
20, 0.600000
25, 0.750000
30, 0.900000
35, 1.050000
40, 1.200000
45, 1.350000
50, 1.500000
55, 1.650000
60, 1.800000
65, 1.950000
70, 2.100000
75, 2.250000
80, 2.400000
85, 2.450000
90, 2.300000
95, 2.150000
100, 2.000000
105, 1.850000
110, 1.700000
115, 1.550000
120, 1.400000
125, 1.250000
130, 1.100000
135, 0.950000
140, 0.800000
145, 0.650000
150, 0.500000
155, 0.350000
160, 0.200000
165, 0.050000
170, -0.100000
175, -0.250000
180, -0.400000
185, -0.550000
190, -0.700000
195, -0.850000
200, -1.000000
205, -1.150000
210, -1.300000
215, -1.450000
220, -1.600000
225, -1.750000
230, -1.900000
235, -2.050000
240, -2.200000
245, -2.350000
250, -2.500000
255, -2.350000
260, -2.200000
265, -2.050000
270, -1.900000
275, -1.750000
280, -1.600000
285, -1.450000
290, -1.300000
295, -1.150000
300, -1.000000
305, -0.850000
310, -0.700000
315, -0.550000
320, -0.400000
325, -0.250000
330, -0.100000
335, 0.050000
340, 0.200000
345, 0.350000
350, 0.500000
355, 0.650000
360, 0.800000
365, 0.950000
370, 1.100000
375, 1.250000
380, 1.400000
385, 1.550000
390, 1.700000
395, 1.850000
400, 2.000000
405, 2.150000
410, 2.300000
415, 2.450000
420, 2.400000
425, 2.250000
430, 2.100000
435, 1.950000
440, 1.800000
445, 1.650000
450, 1.500000
455, 1.350000
460, 1.200000
465, 1.050000
470, 0.900000
475, 0.750000
480, 0.600000
485, 0.450000
490, 0.300000
495, 0.150000
500, -0.000000
505, -0.150000
510, -0.300000
515, -0.450000
520, -0.600000
525, -0.750000
530, -0.900000
535, -1.050000
540, -1.200000
545, -1.350000
550, -1.500000
555, -1.650000
560, -1.800000
565, -1.950000
570, -2.100000
575, -2.250000
580, -2.400000
585, -2.450000
590, -2.300000
595, -2.150000
600, -2.000000
605, -1.850000
610, -1.700000
615, -1.550000
620, -1.400000
625, -1.250000
630, -1.100000
635, -0.950000
640, -0.800000
645, -0.650000
650, -0.500000
655, -0.350000
660, -0.200000
665, -0.050000
670, 0.100000
675, 0.250000
680, 0.400000
685, 0.550000
690, 0.700000
695, 0.850000
700, 1.000000
705, 1.150000
710, 1.300000
715, 1.450000
720, 1.600000
725, 1.750000
730, 1.900000
735, 2.050000
740, 2.200000
745, 2.350000
750, 2.500000
755, 2.350000
760, 2.200000
765, 2.050000
770, 1.900000
775, 1.750000
780, 1.600000
785, 1.450000
790, 1.300000
795, 1.150000
800, 1.000000
805, 0.850000
810, 0.700000
815, 0.550000
820, 0.400000
825, 0.250000
830, 0.100000
835, -0.050000
840, -0.200000
845, -0.350000
850, -0.500000
855, -0.650000
860, -0.800000
865, -0.950000
870, -1.100000
875, -1.250000
880, -1.400000
885, -1.550000
890, -1.700000
895, -1.850000
900, -2.000000
905, -2.150000
910, -2.300000
915, -2.450000
920, -2.400000
925, -2.250000
930, -2.100000
935, -1.950000
940, -1.800000
945, -1.650000
950, -1.500000
955, -1.350000
960, -1.200000
965, -1.050000
970, -0.900000
975, -0.750000
980, -0.600000
985, -0.450000
990, -0.300000
995, -0.150000
1000, 0.000000
