0,  136
2,  236
4,  232
6,  229
8,  227
10,  221
12,  228
14,  226
16,  227
18,  213
20,  211
22,  229
24,  208
26,  220
28,  224
30,  218
32,  213
34,  218
36,  203
38,  223
40,  214
42,  206
44,  201
46,  219
48,  207
50,  212
52,  215
54,  204
56,  211
58,  202
60,  205
62,  213
64,  207
66,  199
68,  205
70,  204
72,  209
74,  196
76,  188
78,  204
80,  187
82,  187
84,  185
86,  193
88,  183
90,  189
92,  202
94,  183
96,  181
98,  182
100,  188
102,  185
104,  184
106,  180
108,  183
110,  181
112,  186
114,  184
116,  172
118,  179
120,  189
122,  188
124,  175
126,  183
128,  183
130,  167
132,  179
134,  168
136,  178
138,  168
140,  169
142,  176
144,  162
146,  165
148,  170
150,  174
152,  163
154,  161
156,  173
158,  159
160,  155
162,  165
164,  172
166,  158
168,  151
170,  166
172,  162
174,  152
176,  147
178,  166
180,  154
182,  154
184,  146
186,  159
188,  145
190,  151
192,  156
194,  156
196,  160
198,  155
200,  146
202,  141
204,  147
206,  153
208,  143
210,  150
212,  138
214,  148
216,  137
218,  147
220,  135
222,  147
224,  131
226,  127
228,  137
230,  145
232,  136
234,  136
236,  135
238,  126
240,  138
242,  124
244,  120
246,  121
248,  119
250,  133
252,  126
254,  132
256,  124
258,  120
260,  113
262,  120
264,  119
266,  114
268,  127
270,  119
272,  121
274,  119
276,  117
278,  122
280,  122
282,  124
284,  113
286,  111
288,  118
290,  110
292,  115
294,  113
296,  116
298,   98
300,  115
302,  110
304,  103
306,  112
308,  113
310,  102
312,  101
314,  112
316,  108
318,   94
320,   89
322,   93
324,  102
326,  103
328,  104
330,   90
332,  102
334,   95
336,   85
338,  100
340,   86
342,   81
344,   83
346,   81
348,   91
350,   89
352,   90
354,   80
356,   94
358,   84
360,   89
362,   81
364,   79
366,   80
368,   86
370,   72
372,   87
374,   79
376,   73
378,   68
380,   82
382,   73
384,   71
386,   83
388,   75
390,   65
392,   77
394,   77
396,   61
398,   78
400,   65
402,   76
404,   71
406,   56
408,   73
410,   59
412,   69
414,   52
416,   66
418,   66
420,   71
422,   61
424,   60
426,   65
428,   58
430,   58
432,   47
434,   48
436,   63
438,   44
440,   48
442,   46
444,   48
446,   44
448,   42
450,   48
452,   39
454,   56
456,   46
458,   46
460,   34
462,   38
464,   46
466,   38
468,   37
470,   48
472,   34
474,   44
476,   41
478,   25
480,   47
482,   30
484,   31
486,   32
488,   25
490,   34
492,   30
494,   32
496,   42
498,   17
500,  132
502,  247
504,  230
506,  230
508,  223
510,  219
512,  237
514,  223
516,  223
518,  224
520,  216
522,  213
524,  227
526,  206
528,  217
530,  204
532,  211
534,  207
536,  206
538,  221
540,  203
542,  210
544,  201
546,  206
548,  202
550,  215
552,  197
554,  207
556,  209
558,  205
560,  200
562,  198
564,  202
566,  207
568,  197
570,  189
572,  205
574,  199
576,  200
578,  195
580,  204
582,  192
584,  188
586,  201
588,  183
590,  184
592,  199
594,  197
596,  195
598,  187
600,  191
602,  194
604,  178
606,  190
608,  179
610,  188
612,  181
614,  179
616,  185
618,  184
620,  172
622,  189
624,  185
626,  173
628,  168
630,  179
632,  178
634,  179
636,  177
638,  168
640,  161
642,  168
644,  168
646,  162
648,  166
650,  165
652,  174
654,  173
656,  163
658,  169
660,  156
662,  168
664,  168
666,  157
668,  171
670,  162
672,  155
674,  149
676,  155
678,  152
680,  158
682,  145
684,  154
686,  154
688,  159
690,  150
692,  153
694,  151
696,  141
698,  148
700,  145
702,  141
704,  138
706,  143
708,  154
710,  149
712,  150
714,  134
716,  135
718,  144
720,  137
722,  131
724,  141
726,  137
728,  126
730,  140
732,  144
734,  124
736,  138
738,  135
740,  123
742,  137
744,  135
746,  136
748,  138
750,  134
752,  131
754,  119
756,  127
758,  131
760,  132
762,  131
764,  123
766,  111
768,  123
770,  115
772,  128
774,  110
776,  118
778,  108
780,  107
782,  121
784,  112
786,  109
788,  111
790,  115
792,  116
794,  102
796,   99
798,  117
800,  112
802,  103
804,  111
806,  104
808,  100
810,   97
812,  105
814,  111
816,   92
818,   98
820,   99
822,   90
824,  101
826,  107
828,   97
830,   90
832,   98
834,   95
836,   86
838,   83
840,   99
842,  101
844,   89
846,   88
848,   95
850,   91
852,   80
854,   76
856,   84
858,   81
860,   81
862,   83
864,   90
866,   75
868,   81
870,   81
872,   70
874,   87
876,   86
878,   67
880,   69
882,   67
884,   80
886,   66
888,   66
890,   81
892,   64
894,   77
896,   64
898,   66
900,   58
902,   66
904,   66
906,   74
908,   74
910,   67
912,   52
914,   57
916,   55
918,   69
920,   51
922,   63
924,   67
926,   51
928,   47
930,   65
932,   51
934,   51
936,   52
938,   49
940,   49
942,   55
944,   51
946,   54
948,   57
950,   41
952,   42
954,   54
956,   41
958,   45
960,   48
962,   48
964,   33
966,   39
968,   40
970,   49
972,   33
974,   40
976,   38
978,   37
980,   45
982,   28
984,   43
986,   37
988,   25
990,   28
992,   36
994,   38
996,   23
998,   18
1000,  121
